Clothing Item Name,Item URL,Image URL,Brand Name,Price,,,,,,,,,,,,,,,,,,,,,,,,,
Polar de meio fecho ALTAVIA COM DEBORAH COMPAGNONI,https://www.ovsfashion.com/en/pt/p/polar-de-meio-fecho-altavia-com-deborah-compagnoni-002465594.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw2ec6cbc9/media/products/002/465/002465594_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt desportiva de algodão preto ALTAVIA STUDIO,https://www.ovsfashion.com/en/pt/p/t-shirt-desportiva-de-algodao-preto-altavia-studio-002465796.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwde7c4d07/media/products/002/465/002465796_V1.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Altavia by Deborah Compagnoni thermal leggings,https://www.ovsfashion.com/en/pt/p/altavia-by-deborah-compagnoni-thermal-leggings-002157784.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw993fdf7c/media/products/002/157/002157784_L.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Altavia by Deborah Compagnoni half-zip fleece,https://www.ovsfashion.com/en/pt/p/altavia-by-deborah-compagnoni-half-zip-fleece-002167749.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwa28904d3/media/products/002/167/002167749_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Altavia by Deborah Compagnoni half-zip fleece,https://www.ovsfashion.com/en/pt/p/altavia-by-deborah-compagnoni-half-zip-fleece-002167767.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw4be5489d/media/products/002/167/002167767_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt desportiva branca em algodão ALTAVIA STUDIO,https://www.ovsfashion.com/en/pt/p/t-shirt-desportiva-branca-em-algodao-altavia-studio-002465792.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwcc03b600/media/products/002/465/002465792_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Pijama multicolor para bebé em puro algodão regular fit com estampados,https://www.ovsfashion.com/en/pt/p/pijama-multicolor-para-bebe-em-puro-algodao-regular-fit-com-estampados-002482376.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwb6f770ef/media/products/002/482/002482376_FSTILL.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Polaire meio zip ALTAVIA COM DEBORAH COMPAGNONI,https://www.ovsfashion.com/en/pt/p/polaire-meio-zip-altavia-com-deborah-compagnoni-002465600.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw6dbbbdae/media/products/002/465/002465600_V1.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Crop pullover with V neck and stripes,https://www.ovsfashion.com/en/pt/p/crop-pullover-with-v-neck-and-stripes-002074625.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw3a56ca8e/media/products/002/074/002074625_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Leggings térmicos ALTAVIA WITH DEBORAH COMPAGNONI,https://www.ovsfashion.com/en/pt/p/leggings-termicos-altavia-with-deborah-compagnoni-002479080.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw4e3b470a/media/products/002/479/002479080_L.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Red pure cotton T-shirt with lace,https://www.ovsfashion.com/en/pt/p/red-pure-cotton-t-shirt-with-lace-002448029.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw5c062441/media/products/002/448/002448029_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola preta corte regular com mangas compridas,https://www.ovsfashion.com/en/pt/p/camisola-preta-corte-regular-com-mangas-compridas-002460454.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwef853d5c/media/products/002/460/002460454_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Top preto com lantejoulas,https://www.ovsfashion.com/en/pt/p/top-preto-com-lantejoulas-002477330.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw135c0c85/media/products/002/477/002477330_V1.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola preta corte regular com mangas compridas,https://www.ovsfashion.com/en/pt/p/camisola-preta-corte-regular-com-mangas-compridas-002460446.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwa6c4b217/media/products/002/460/002460446_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Calças cinzentas regular fit de mistura de algodão com cintura elástica,https://www.ovsfashion.com/en/pt/p/calcas-cinzentas-regular-fit-de-mistura-de-algodao-com-cintura-elastica-002477402.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw6e4bfd4d/media/products/002/477/002477402_L.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt with high neck and long sleeves,https://www.ovsfashion.com/en/pt/p/t-shirt-with-high-neck-and-long-sleeves-002160082.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw5c446aaf/media/products/002/160/002160082_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola transparente de manga comprida em castanho,https://www.ovsfashion.com/en/pt/p/camisola-transparente-de-manga-comprida-em-castanho-002476772.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwc21adc32/media/products/002/476/002476772_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Tie-dye full-zip sweatshirt in fleece,https://www.ovsfashion.com/en/pt/p/tie-dye-full-zip-sweatshirt-in-fleece-002159329.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwde635290/media/products/002/159/002159329_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt preta de viscose elástica de mangas compridas,https://www.ovsfashion.com/en/pt/p/t-shirt-preta-de-viscose-elastica-de-mangas-compridas-002461537.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw7ed82fcf/media/products/002/461/002461537_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Sweat de malha polar verde ajustada com fecho,https://www.ovsfashion.com/en/pt/p/sweat-de-malha-polar-verde-ajustada-com-fecho-002474164.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwf88d60d0/media/products/002/474/002474164_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Polo às riscas brancas e azuis de algodão,https://www.ovsfashion.com/en/pt/p/polo-as-riscas-brancas-e-azuis-de-algodao-002457854.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw3f4aba66/media/products/002/457/002457854_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
"Camiseta preta de manga longa com riscas cinzentas, ajuste regular",https://www.ovsfashion.com/en/pt/p/camiseta-preta-de-manga-longa-com-riscas-cinzentas-ajuste-regular-002461561.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw96b25e34/media/products/002/461/002461561_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
"Fato polar beige com gola alta e meia-zíper, ajuste regular",https://www.ovsfashion.com/en/pt/p/fato-polar-beige-com-gola-alta-e-meia-ziper-ajuste-regular-002492161.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwf7f4bd33/media/products/002/492/002492161_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
